epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.2610176538065297,0.21445595049283886,32.510740518569946,0.000299794430213186,19.08825182914734
1,0.23823112372518837,0.21417766515726422,32.7998685836792,0.00029917828430524096,38.03563356399536
2,0.2285586678371695,0.22212383303790859,33.64142918586731,0.00029815325108927063,56.98397994041443
3,0.22118813618424082,0.21918353623089867,32.5980544090271,0.0002967221401100708,75.91028070449829
4,0.2139939353364444,0.22139719132690747,32.76188659667969,0.0002948888739433602,94.84120726585388
5,0.20835935371783862,0.22473609627599436,33.19410991668701,0.00029265847744427303,113.79999470710754
6,0.2028207134873254,0.21872555212354894,32.50912427902222,0.00029003706397458023,132.77484560012817
7,0.1976141802690331,0.22012145427274535,32.872316122055054,0.0002870318186463901,151.84089183807373
8,0.19223376136569692,0.2163628724091892,32.54827046394348,0.00028365097862825513,170.87954545021057
9,0.18724229428749575,0.22387949836613338,33.07536959648132,0.0002799038105676658,189.87568306922913
10,0.18246538779361043,0.23307435495840362,34.00135326385498,0.0002758005851918136,208.89845323562622
11,0.1779587210220446,0.2258991866354773,33.08626890182495,0.0002713525491562421,227.8514368534088
12,0.17345163779679845,0.2285739166094225,33.12836170196533,0.0002665718942185456,246.835440158844
13,0.16992807960218534,0.2251679454695728,32.76405048370361,0.00026147172382160914,265.8413202762604
14,0.16638366437291707,0.23282831375416033,33.72719144821167,0.00025606601717798207,284.7747206687927
15,0.16282291755894068,0.23346160163265456,33.64682149887085,0.0002503695909538287,303.72808742523193
16,0.15943124790838356,0.23454696541949094,33.63944363594055,0.0002443980586574756,322.763058423996
17,0.15688869056634913,0.23644688820038848,33.98993706703186,0.00023816778784387094,341.8108630180359
18,0.15405220673264483,0.24217600851057056,34.42987775802612,0.00023169585525225405,360.81846380233765
