epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.264040126431582,0.22015272397086605,33.44538879394531,0.000299794430213186,2.602928638458252
1,0.24166502909671544,0.2142930967328674,32.51527976989746,0.00029917828430524096,5.245274066925049
2,0.2345479335111768,0.21527180306791185,32.588707447052,0.00029815325108927063,7.841629981994629
3,0.22924666546502492,0.21662117749445786,32.56008005142212,0.0002967221401100708,10.429553270339966
4,0.22543342556695323,0.20985446166684674,31.902284860610962,0.0002948888739433602,13.02073335647583
5,0.22121914376709836,0.2086084688577923,31.598211526870728,0.00029265847744427303,15.633280515670776
6,0.2175790285982507,0.21381419896058956,32.365588426589966,0.00029003706397458023,18.22953462600708
7,0.21425288650045232,0.21902679808198855,32.83599877357483,0.0002870318186463901,20.840839862823486
8,0.21048973944543925,0.2213460770809287,32.590341091156006,0.00028365097862825513,23.44676423072815
9,0.20805143052421193,0.2165847880619735,32.439568281173706,0.0002799038105676658,26.063747882843018
10,0.20557050896777868,0.2195244111284833,32.55238747596741,0.0002758005851918136,28.66004753112793
11,0.20232299735989637,0.22182976591244855,32.35928130149841,0.0002713525491562421,31.24950075149536
12,0.20035428758818438,0.21691045170079462,32.26319336891174,0.0002665718942185456,33.855154514312744
13,0.19864323942840553,0.2148663596844458,32.1246383190155,0.00026147172382160914,36.44122862815857
14,0.1962186112172406,0.21696904642579082,32.25081419944763,0.00025606601717798207,39.03354811668396
15,0.19434146303571434,0.21671082756944804,32.303231954574585,0.0002503695909538287,41.637452363967896
16,0.19284251877722394,0.21701582789849697,32.25398135185242,0.0002443980586574756,44.2505099773407
17,0.19107629610095858,0.21636050807828977,32.13909292221069,0.00023816778784387094,46.86713171005249
