epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.26178208574899475,0.2127182155978515,32.171021461486816,0.000299794430213186,3.160233736038208
1,0.24033769030315882,0.2083279544115747,31.981663942337036,0.00029917828430524096,5.694653749465942
2,0.23410602165854172,0.21599518358979564,33.25565719604492,0.00029815325108927063,8.26038408279419
3,0.22940100170020777,0.21011465179833114,31.92428684234619,0.0002967221401100708,10.795328855514526
4,0.22514768416126366,0.21012790700287434,32.04906153678894,0.0002948888739433602,13.350528478622437
5,0.221754942023349,0.21286895479796453,32.09983587265015,0.00029265847744427303,15.892468452453613
6,0.2189173823824256,0.21028393511851212,32.01765537261963,0.00029003706397458023,18.463927268981934
7,0.21610821781493073,0.2124644068210395,32.518203258514404,0.0002870318186463901,21.003007888793945
8,0.2136636450224889,0.20935202539375336,31.885377168655396,0.00028365097862825513,23.534117937088013
9,0.21130258722820147,0.21566127140817815,32.33753323554993,0.0002799038105676658,26.068700790405273
10,0.20917993463365334,0.21187338804735356,31.979982137680054,0.0002758005851918136,28.658375024795532
11,0.20651157530998937,0.2176648139623648,32.73587918281555,0.0002713525491562421,31.195006847381592
12,0.20445510060153613,0.21172752748588464,31.8049099445343,0.0002665718942185456,33.74860644340515
13,0.20217334153426877,0.21103681660759138,31.66004514694214,0.00026147172382160914,36.27760028839111
14,0.20013623127206853,0.21907198664845703,32.49521446228027,0.00025606601717798207,38.86284828186035
15,0.19777353384619942,0.21870746820460932,32.5060613155365,0.0002503695909538287,41.36621069908142
16,0.1961961426240092,0.21882130724050836,32.36984825134277,0.0002443980586574756,43.86670279502869
17,0.19458094619001465,0.21254815538817243,32.04794144630432,0.00023816778784387094,46.37774419784546
18,0.19316558692047292,0.21332336830236967,32.22989225387573,0.00023169585525225405,48.925100803375244
19,0.1914840981580308,0.22425466337754782,32.82454872131348,0.000225,51.45710873603821
20,0.19004952215920876,0.2150504676844755,32.10366630554199,0.00021809857496093199,53.971205949783325
21,0.18861785670072548,0.2200993336154614,32.709524154663086,0.00021101049646137003,56.50993871688843
22,0.1872114456233148,0.21097618514082364,31.89260482788086,0.000203755192431795,59.10720944404602
23,0.18643286485365657,0.2116028695750925,32.055763244628906,0.0001963525491562421,61.64906883239746
24,0.1853480539215527,0.2141104282622277,32.09762907028198,0.0001888228567653781,64.18589067459106
25,0.18452146683520004,0.2112467269070983,31.90795636177063,0.00018118675362266385,66.72776079177856
