epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.2727219787796655,0.2267357776639478,34.11344528198242,0.000299794430213186,5.284487724304199
1,0.24866626841699888,0.225170307756899,34.00724768638611,0.00029917828430524096,10.572632789611816
2,0.23887264205054148,0.22573165105856277,34.087870597839355,0.00029815325108927063,15.853758096694946
3,0.23208054258998428,0.21500011544129086,32.324684858322144,0.0002967221401100708,21.15397810935974
4,0.2257563243917124,0.2175453813254813,32.6219961643219,0.0002948888739433602,26.460015773773193
5,0.22016341296815142,0.21103772110093227,31.863089084625244,0.00029265847744427303,31.77827501296997
6,0.21514117664454338,0.22015601571578303,32.803067445755005,0.00029003706397458023,37.06467342376709
7,0.2101728814672253,0.22753263196775378,33.62205457687378,0.0002870318186463901,42.36429190635681
8,0.20634904849941912,0.23034309462051306,33.24261021614075,0.00028365097862825513,47.65714478492737
9,0.20197796067441254,0.2243745771513425,32.79583764076233,0.0002799038105676658,52.97697043418884
10,0.19813903835217545,0.23795681170147176,34.55163931846619,0.0002758005851918136,58.27487349510193
11,0.19548214667744812,0.23328622200012533,33.93316054344177,0.0002713525491562421,63.588144302368164
12,0.19235119056213865,0.22701599841560896,33.61408567428589,0.0002665718942185456,68.87493014335632
13,0.18982538540928034,0.22710876711943476,33.34114694595337,0.00026147172382160914,74.19797945022583
14,0.1869766350594952,0.2234718647041681,32.75026297569275,0.00025606601717798207,79.49877166748047
15,0.18458575910483876,0.22598751981588222,33.201600313186646,0.0002503695909538287,84.80405592918396
16,0.18238689836301028,0.224231287017218,33.06449222564697,0.0002443980586574756,90.12321352958679
17,0.18040635254063492,0.22487884212058643,33.3195436000824,0.00023816778784387094,95.41659164428711
