epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.2701804309518052,0.21791737612888376,32.71246600151062,0.000299794430213186,20.37541961669922
1,0.25186037704714925,0.21942943723564237,33.325233936309814,0.00029917828430524096,40.82384395599365
2,0.24112515783021632,0.22397563291587946,34.12802267074585,0.00029815325108927063,61.31875681877136
3,0.2320717169282853,0.2148098096569547,32.68819308280945,0.0002967221401100708,81.78510308265686
4,0.22519392491196538,0.21258084041766687,32.47158479690552,0.0002948888739433602,102.24001717567444
5,0.22034720953087852,0.2206888105832963,33.504948139190674,0.00029265847744427303,122.66385006904602
6,0.21555640559441328,0.21928095114603938,33.14410614967346,0.00029003706397458023,143.1163034439087
7,0.21132779730460086,0.21852952773243633,33.39928388595581,0.0002870318186463901,163.56310772895813
8,0.20801644313488452,0.21336829678311003,32.61689066886902,0.00028365097862825513,184.11158156394958
9,0.20483809218935328,0.21960746293579003,32.99291443824768,0.0002799038105676658,204.7422902584076
10,0.2013284696317401,0.21631905637046217,32.67467975616455,0.0002758005851918136,225.3367166519165
11,0.19759697224685432,0.22098306817607566,33.4427547454834,0.0002713525491562421,246.1124861240387
12,0.1945157069908226,0.2158974754937557,32.55294871330261,0.0002665718942185456,266.7662863731384
13,0.1913006511632744,0.2114791090344746,31.996777296066284,0.00026147172382160914,287.2990505695343
14,0.18817507300163602,0.22247380945538567,33.155216455459595,0.00025606601717798207,307.9635624885559
15,0.18545298158005458,0.2258377804962716,33.43554186820984,0.0002503695909538287,328.6295669078827
16,0.18310061011661313,0.2237086406296729,33.078988790512085,0.0002443980586574756,349.3913064002991
17,0.18034095404957542,0.22028762360996695,33.15947461128235,0.00023816778784387094,370.11927342414856
18,0.1779162701731924,0.2221351277779232,33.29525065422058,0.00023169585525225405,390.8486249446869
19,0.17579437033195086,0.22845743791641485,33.69768214225769,0.000225,411.46056365966797
20,0.17366469162597692,0.22342907225156317,33.37507748603821,0.00021809857496093199,432.1742374897003
21,0.17184074522875203,0.22767997216299343,33.86986327171326,0.00021101049646137003,452.82790899276733
22,0.17006148447795164,0.22591745805119887,33.729318141937256,0.000203755192431795,473.4508981704712
23,0.1685090980891396,0.22952129824250517,34.13374209403992,0.0001963525491562421,494.08029770851135
24,0.16641807786130147,0.23020623842884233,34.01027798652649,0.0001888228567653781,514.6505320072174
25,0.16559663036981964,0.22518853329384847,33.64720630645752,0.00018118675362266385,535.2161476612091
