epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.26549381992421905,0.21265203631362364,32.03767108917236,0.000299794430213186,3.9205641746520996
1,0.23985779581250855,0.21274007434354308,32.252450942993164,0.00029917828430524096,7.802238941192627
2,0.23005215139182442,0.2131677863158642,32.073440074920654,0.00029815325108927063,11.664398193359375
3,0.22203611599896192,0.21920776916392493,32.469377756118774,0.0002967221401100708,15.55075192451477
4,0.2156688853781492,0.23680888381352397,34.017672300338745,0.0002948888739433602,19.410443544387817
5,0.2097815596742735,0.2235008222407612,32.66785979270935,0.00029265847744427303,23.317991733551025
6,0.2044427678995853,0.2235779317784508,33.40582537651062,0.00029003706397458023,27.19124722480774
7,0.19932902146648954,0.22131241218655393,32.960368633270264,0.0002870318186463901,31.066006183624268
8,0.19391364077881856,0.23168996435848085,33.49031639099121,0.00028365097862825513,34.985809326171875
9,0.1888573942640339,0.22926929187433126,33.77200675010681,0.0002799038105676658,38.86191201210022
10,0.18470934403083394,0.23120837520279441,33.71102499961853,0.0002758005851918136,42.744295835494995
11,0.18107845021275246,0.2362503116686123,33.97459125518799,0.0002713525491562421,46.62615966796875
12,0.1772532441860776,0.2299087151652016,33.48649978637695,0.0002665718942185456,50.485597372055054
