epoch,train_loss,val_loss,val_mae,lr,seconds
0,0.27029042879765447,0.22170169090907632,33.31233215332031,0.000299794430213186,5.345642805099487
1,0.24811900987571286,0.21767141725351352,33.36540079116821,0.00029917828430524096,10.71766972541809
2,0.23727301036404966,0.2222262509026874,34.2303831577301,0.00029815325108927063,16.05245304107666
3,0.23047247348497696,0.21910405448991785,32.94003939628601,0.0002967221401100708,21.403319120407104
4,0.22389844488900154,0.21544235232261175,32.67840600013733,0.0002948888739433602,26.731518745422363
5,0.21972459900194038,0.2228514163046582,33.55261778831482,0.00029265847744427303,32.03554034233093
6,0.21526186082283058,0.2222329237722749,33.30504775047302,0.00029003706397458023,37.41044998168945
7,0.21072857360886574,0.2237099869830085,33.93918061256409,0.0002870318186463901,42.71881651878357
8,0.20747198828008362,0.21698252702974427,32.96944212913513,0.00028365097862825513,48.044137716293335
9,0.20443563659359607,0.22307643476325537,32.972795724868774,0.0002799038105676658,53.35734176635742
10,0.20090093233638784,0.22692981609816748,33.66919922828674,0.0002758005851918136,58.67285132408142
11,0.19750889148645343,0.22478501279459412,33.50166630744934,0.0002713525491562421,63.973236083984375
12,0.19441436443949053,0.22323126145087344,33.09699845314026,0.0002665718942185456,69.2888810634613
13,0.1912606238526351,0.2155006487335384,32.217702865600586,0.00026147172382160914,74.58176636695862
14,0.1889487264724958,0.2298512578354131,33.92596197128296,0.00025606601717798207,79.89797806739807
15,0.18603436211264437,0.22675909206735503,33.338050365448,0.0002503695909538287,85.20720195770264
16,0.18386983496048737,0.23057741744682106,33.65197443962097,0.0002443980586574756,90.4849443435669
17,0.1815898379228663,0.22687481421475106,33.64600491523743,0.00023816778784387094,95.74362754821777
18,0.17958461557345182,0.23036937231227506,33.929495334625244,0.00023169585525225405,101.06586813926697
19,0.17735055834780833,0.23884258648975298,34.58137845993042,0.000225,106.3594663143158
20,0.1762908110501288,0.22948943642690403,33.619094371795654,0.00021809857496093199,111.63692998886108
21,0.1748553672382173,0.23369062196894086,34.30617356300354,0.00021101049646137003,116.90440225601196
22,0.17307131759460706,0.22951650994714706,33.969709157943726,0.000203755192431795,122.18944525718689
23,0.17142987070493393,0.23147767959099874,34.20806288719177,0.0001963525491562421,127.50181674957275
24,0.17025785096904747,0.23143936333598075,34.025118827819824,0.0001888228567653781,132.78563594818115
25,0.1688276589466744,0.23080589913529984,34.06549572944641,0.00018118675362266385,138.096684217453
